Date,AAPL,MSFT,AMZN,JPM,GOOGL,META,NVDA,BRK-B,XLK,XLF,XLE,XLV,XLI,SPY,QQQ,IWM,TLT,GLD,BTC-USD,ETH-USD
2021-07-08,139.7521514892578,266.81573486328125,186.57049560546875,133.79042053222656,124.01897430419922,342.95867919921875,19.857267379760742,274.1000061035156,72.23632049560547,32.832218170166016,21.726118087768555,118.8084716796875,94.70146179199219,403.7886962890625,348.56500244140625,208.8179931640625,126.21528625488281,168.64999389648438,32877.37109375,2120.0263671875
2021-07-09,141.57656860351562,267.31585693359375,185.9669952392578,138.0716552734375,124.48959350585938,347.6914978027344,20.004426956176758,280.489990234375,72.90170288085938,33.78000259399414,22.18793296813965,119.21600341796875,96.1980209350586,408.0990905761719,350.74139404296875,213.22608947753906,124.44037628173828,169.2100067138672,33798.01171875,2146.6923828125
2021-07-10,141.57656860351562,267.31585693359375,185.9669952392578,138.0716552734375,124.48959350585938,347.6914978027344,20.004426956176758,280.489990234375,72.90170288085938,33.78000259399414,22.18793296813965,119.21600341796875,96.1980209350586,408.0990905761719,350.74139404296875,213.22608947753906,124.44037628173828,169.2100067138672,33520.51953125,2111.403564453125
2021-07-11,141.57656860351562,267.31585693359375,185.9669952392578,138.0716552734375,124.48959350585938,347.6914978027344,20.004426956176758,280.489990234375,72.90170288085938,33.78000259399414,22.18793296813965,119.21600341796875,96.1980209350586,408.0990905761719,350.74139404296875,213.22608947753906,124.44037628173828,169.2100067138672,34240.1875,2139.664794921875
2021-07-12,140.9814453125,266.7195129394531,185.92750549316406,140.04824829101562,125.9346694946289,350.4101867675781,20.465620040893555,280.1099853515625,72.95954895019531,34.11127471923828,22.154348373413086,119.44757843017578,96.32815551757812,409.56085205078125,352.111328125,213.4050750732422,124.27901458740234,169.0,33155.84765625,2036.7210693359375
2021-07-13,142.09365844726562,270.2395935058594,183.8679962158203,137.96522521972656,126.29764556884766,349.3484802246094,20.203720092773438,279.2099914550781,73.25848388671875,33.74319076538086,21.986413955688477,119.33641052246094,95.39862060546875,408.1646423339844,352.111328125,209.38311767578125,123.32782745361328,169.22000122070312,32702.025390625,1940.083984375
2021-07-14,145.51817321777344,271.71112060546875,184.08399963378906,137.49551391601562,127.18579864501953,344.9232177734375,19.796154022216797,278.30999755859375,73.79850006103516,33.58675765991211,21.331483840942383,119.22526550292969,95.38933563232422,408.7737121582031,352.7427673339844,206.15243530273438,124.7291030883789,171.0399932861328,32822.34765625,1994.331298828125
2021-07-15,144.86447143554688,270.2876892089844,181.55999755859375,137.79689025878906,125.9638900756836,341.7778625488281,18.92290496826172,279.7200012207031,73.19097900390625,33.69718933105469,21.033403396606445,118.8084716796875,95.57521057128906,407.3775634765625,350.2652587890625,204.98446655273438,126.10497283935547,171.07000732421875,31780.73046875,1911.1756591796875
2021-07-16,142.8253936767578,270.0184326171875,178.68150329589844,134.65025329589844,125.92919921875,338.50360107421875,18.11949348449707,277.8999938964844,72.46776580810547,33.237091064453125,20.43724822998047,119.13263702392578,94.72935485839844,404.1822204589844,347.42840576171875,202.460205078125,125.86714172363281,169.41000366210938,31421.5390625,1880.3829345703125
2021-07-17,142.8253936767578,270.0184326171875,178.68150329589844,134.65025329589844,125.92919921875,338.50360107421875,18.11949348449707,277.8999938964844,72.46776580810547,33.237091064453125,20.43724822998047,119.13263702392578,94.72935485839844,404.1822204589844,347.42840576171875,202.460205078125,125.86714172363281,169.41000366210938,31533.068359375,1898.8251953125
2021-07-18,142.8253936767578,270.0184326171875,178.68150329589844,134.65025329589844,125.92919921875,338.50360107421875,18.11949348449707,277.8999938964844,72.46776580810547,33.237091064453125,20.43724822998047,119.13263702392578,94.72935485839844,404.1822204589844,347.42840576171875,202.460205078125,125.86714172363281,169.41000366210938,31796.810546875,1895.5521240234375
2021-07-19,138.9813690185547,266.42144775390625,177.47950744628906,130.27149963378906,123.55680084228516,334.3263854980469,18.73682975769043,272.6600036621094,71.46969604492188,32.307708740234375,19.71514320373535,117.88220977783203,92.74944305419922,398.21331787109375,344.5816955566406,199.42730712890625,128.62722778320312,169.61000061035156,30817.83203125,1817.296630859375
2021-07-20,142.5912322998047,268.64306640625,178.6595001220703,132.70018005371094,125.17493438720703,338.9997253417969,18.569461822509766,276.8900146484375,72.53042602539062,33.10826873779297,19.979637145996094,119.31790161132812,95.34284210205078,403.91986083984375,348.5845031738281,205.61558532714844,127.3873062133789,169.38999938964844,29807.34765625,1787.5107421875
